Date,Open,High,Low,Close,Adj Close,Volume
1973-02-21,0.0,2.317073106765747,2.2560980319976807,2.2637200355529785,1.1556183099746704,756040
1973-02-22,0.0,2.3399391174316406,2.27134108543396,2.2865850925445557,1.1672909259796143,180400
1973-02-23,0.0,2.3323171138763428,2.2942070960998535,2.309451103210449,1.178963541984558,186960
1973-02-26,0.0,2.3475608825683594,2.309451103210449,2.3399391174316406,1.194527268409729,280440
1973-02-27,0.0,2.3551828861236572,2.248476028442383,2.248476028442383,1.1478365659713745,490360
1973-02-28,0.0,2.309451103210449,2.233232021331787,2.2942070960998535,1.1824047565460205,303400
1973-03-01,0.0,2.309451103210449,2.2637200355529785,2.2637200355529785,1.166691541671753,164000
1973-03-02,0.0,2.324695110321045,2.2103660106658936,2.324695110321045,1.198117971420288,359160
1973-03-05,0.0,2.3399391174316406,2.317073106765747,2.324695110321045,1.198117971420288,62320
1973-03-06,0.0,2.362804889678955,2.3323171138763428,2.3475608825683594,1.209902048110962,190240
1973-03-07,0.0,2.378048896789551,2.3399391174316406,2.362804889678955,1.2177587747573853,375560
1973-03-08,0.0,2.4314019680023193,2.3856709003448486,2.3932929039001465,1.233471393585205,552680
1973-03-09,0.0,2.3932929039001465,2.362804889678955,2.378048896789551,1.22561514377594,98400
1973-03-12,0.0,2.378048896789551,2.3551828861236572,2.370426893234253,1.2216870784759521,65600
1973-03-13,0.0,2.378048896789551,2.3551828861236572,2.378048896789551,1.22561514377594,285360
1973-03-14,0.0,2.408536911010742,2.378048896789551,2.3856709003448486,1.2295445203781128,126280
1973-03-15,0.0,2.41615891456604,2.3932929039001465,2.3932929039001465,1.233471393585205,103320
1973-03-16,0.0,2.3856709003448486,2.309451103210449,2.317073106765747,1.1941884756088257,352600
1973-03-19,0.0,2.3399391174316406,2.27134108543396,2.278963088989258,1.1745480298995972,106600
1973-03-20,0.0,2.3018290996551514,2.278963088989258,2.278963088989258,1.1745480298995972,91840
1973-03-21,0.0,2.324695110321045,2.2560980319976807,2.2560980319976807,1.1627633571624756,147600
1973-03-22,0.0,2.2256100177764893,2.195122003555298,2.2027440071105957,1.1352653503417969,226320
1973-03-23,0.0,2.2256100177764893,2.195122003555298,2.2179880142211914,1.1431221961975098,136120
1973-03-26,0.0,2.240854024887085,2.195122003555298,2.2256100177764893,1.147050380706787,195160
1973-03-27,0.0,2.278963088989258,2.248476028442383,2.2637200355529785,1.166691541671753,85280
1973-03-28,0.0,2.2942070960998535,2.2560980319976807,2.27134108543396,1.1706197261810303,93480
1973-03-29,0.0,2.278963088989258,2.240854024887085,2.27134108543396,1.1706197261810303,159080
1973-03-30,0.0,2.2865850925445557,2.2637200355529785,2.2637200355529785,1.166691541671753,59040
1973-04-02,0.0,2.27134108543396,2.233232021331787,2.233232021331787,1.150978922843933,114800
1973-04-03,0.0,2.2637200355529785,2.2179880142211914,2.2256100177764893,1.147050380706787,164000
1973-04-04,0.0,2.2637200355529785,2.233232021331787,2.233232021331787,1.150978922843933,83640
1973-04-05,0.0,2.248476028442383,2.2103660106658936,2.2103660106658936,1.1391932964324951,136120
1973-04-06,0.0,2.2560980319976807,2.2027440071105957,2.2256100177764893,1.147050380706787,275520
1973-04-09,0.0,2.2560980319976807,2.1875,2.2560980319976807,1.1627633571624756,147600
1973-04-10,0.0,2.2942070960998535,2.2560980319976807,2.2942070960998535,1.1824047565460205,451000
1973-04-11,0.0,2.3323171138763428,2.278963088989258,2.3018290996551514,1.1863329410552979,252560
1973-04-12,0.0,2.362804889678955,2.324695110321045,2.3399391174316406,1.2059741020202637,237800
1973-04-13,0.0,2.370426893234253,2.3323171138763428,2.3475608825683594,1.209902048110962,241080
1973-04-16,0.0,2.3399391174316406,2.324695110321045,2.324695110321045,1.198117971420288,47560
1973-04-17,0.0,2.3475608825683594,2.317073106765747,2.3475608825683594,1.209902048110962,124640
1973-04-18,0.0,2.3475608825683594,2.324695110321045,2.3399391174316406,1.2059741020202637,78720
1973-04-19,0.0,2.370426893234253,2.3323171138763428,2.370426893234253,1.2216870784759521,282080
1973-04-23,0.0,2.3856709003448486,2.3551828861236572,2.378048896789551,1.22561514377594,109880
1973-04-24,0.0,2.3856709003448486,2.2256100177764893,2.248476028442383,1.1588350534439087,378840
1973-04-25,0.0,2.248476028442383,2.1646339893341064,2.1646339893341064,1.115623950958252,213200
1973-04-26,0.0,2.248476028442383,2.1722559928894043,2.248476028442383,1.1588350534439087,264040
1973-04-27,0.0,2.2560980319976807,2.1875,2.2027440071105957,1.1352653503417969,168920
1973-04-30,0.0,2.2256100177764893,2.1570119857788086,2.2256100177764893,1.147050380706787,160720
1973-05-01,0.0,2.240854024887085,2.179877996444702,2.2256100177764893,1.147050380706787,142680
1973-05-02,0.0,2.317073106765747,2.2637200355529785,2.2865850925445557,1.1784762144088745,239440
1973-05-03,0.0,2.27134108543396,2.233232021331787,2.2560980319976807,1.1627633571624756,350960
1973-05-04,0.0,2.317073106765747,2.2560980319976807,2.317073106765747,1.1941884756088257,459200
1973-05-07,0.0,2.3475608825683594,2.317073106765747,2.3475608825683594,1.209902048110962,195160
1973-05-08,0.0,2.378048896789551,2.3323171138763428,2.378048896789551,1.22561514377594,129560
1973-05-09,0.0,2.3932929039001465,2.3475608825683594,2.3856709003448486,1.2295445203781128,142680
1973-05-10,0.0,2.4009149074554443,2.3399391174316406,2.362804889678955,1.2177587747573853,295200
1973-05-11,0.0,2.3475608825683594,2.3018290996551514,2.3018290996551514,1.1863329410552979,242720
1973-05-14,0.0,2.3018290996551514,2.195122003555298,2.195122003555298,1.1313374042510986,209920
1973-05-15,0.0,2.233232021331787,2.1570119857788086,2.2256100177764893,1.147050380706787,309960
1973-05-16,0.0,2.233232021331787,2.2027440071105957,2.233232021331787,1.150978922843933,106600
1973-05-17,0.0,2.248476028442383,2.2103660106658936,2.2256100177764893,1.147050380706787,86920
1973-05-18,0.0,2.233232021331787,2.1875,2.195122003555298,1.1313374042510986,152520
1973-05-21,0.0,2.179877996444702,2.1570119857788086,2.179877996444702,1.123481273651123,277160
1973-05-22,0.0,2.240854024887085,2.1646339893341064,2.1646339893341064,1.115623950958252,159080
1973-05-23,0.0,2.2637200355529785,2.2103660106658936,2.2560980319976807,1.1627633571624756,111520
1973-05-24,0.0,2.378048896789551,2.240854024887085,2.378048896789551,1.22561514377594,175480
1973-05-25,0.0,2.4237799644470215,2.3551828861236572,2.408536911010742,1.2413278818130493,273880
1973-05-29,0.0,2.4009149074554443,2.3399391174316406,2.3399391174316406,1.2059741020202637,104960
1973-05-30,0.0,2.317073106765747,2.240854024887085,2.2637200355529785,1.166691541671753,182040
1973-05-31,0.0,2.2637200355529785,2.233232021331787,2.233232021331787,1.150978922843933,570720
1973-06-01,0.0,2.233232021331787,2.1875,2.195122003555298,1.1313374042510986,583840
1973-06-04,0.0,2.1875,2.141767978668213,2.141767978668213,1.1038392782211304,305040
1973-06-05,0.0,2.1570119857788086,2.1189019680023193,2.134145975112915,1.0999109745025635,242720
1973-06-06,0.0,2.1875,2.10365891456604,2.10365891456604,1.0841981172561646,137760
1973-06-07,0.0,2.134145975112915,2.0731709003448486,2.0731709003448486,1.0684853792190552,155800
1973-06-08,0.0,2.134145975112915,2.096036911010742,2.126523971557617,1.0959826707839966,111520
1973-06-11,0.0,2.195122003555298,2.126523971557617,2.1722559928894043,1.119552493095398,239440
1973-06-12,0.0,2.233232021331787,2.195122003555298,2.2179880142211914,1.1431221961975098,62320
1973-06-13,0.0,2.27134108543396,2.2179880142211914,2.248476028442383,1.1588350534439087,244360
1973-06-14,0.0,2.240854024887085,2.2256100177764893,2.2256100177764893,1.147050380706787,47560
1973-06-15,0.0,2.2256100177764893,2.195122003555298,2.195122003555298,1.1313374042510986,67240
