Date,Open,High,Low,Close,Adj Close,Volume
1972-06-01,0.0,7.294257164001465,7.2547221183776855,7.274489879608154,1.0859755277633667,74617
1972-06-02,7.294257164001465,7.393095970153809,7.294257164001465,7.353559970855713,1.0977783203125,227645
1972-06-05,7.353559970855713,7.363443851470947,7.3337931632995605,7.3337931632995605,1.0948275327682495,96117
1972-06-06,7.3337931632995605,7.343677043914795,7.294257164001465,7.314024925231934,1.09187650680542,77146
1972-06-07,7.284374237060547,7.284374237060547,7.185534954071045,7.185534954071045,1.0726957321166992,121411
1972-06-08,7.185534954071045,7.225070953369141,7.116349220275879,7.116349220275879,1.0623667240142822,328820
1972-06-09,7.116349220275879,7.116349220275879,7.066929817199707,7.076813220977783,1.056464433670044,232704
1972-06-12,7.076813220977783,7.136116027832031,7.047162055969238,7.116349220275879,1.0623667240142822,182116
1972-06-13,7.136116027832031,7.234954833984375,7.136116027832031,7.215187072753906,1.0771214962005615,203616
1972-06-14,7.234954833984375,7.314024925231934,7.234954833984375,7.314024925231934,1.09187650680542,168204
1972-06-15,7.314024925231934,7.442514896392822,7.314024925231934,7.3337931632995605,1.0948275327682495,699376
1972-06-16,7.3337931632995605,7.343677043914795,7.304141044616699,7.323908805847168,1.0933518409729004,54382
1972-06-19,7.323908805847168,7.343677043914795,7.284374237060547,7.284374237060547,1.087450623512268,159351
1972-06-20,7.294257164001465,7.3337931632995605,7.294257164001465,7.323908805847168,1.0933518409729004,56911
1972-06-21,7.323908805847168,7.393095970153809,7.323908805847168,7.393095970153809,1.103680968284607,112558
1972-06-22,7.393095970153809,7.402978897094727,7.323908805847168,7.323908805847168,1.0933518409729004,73352
1972-06-23,7.323908805847168,7.3337931632995605,7.2547221183776855,7.304141044616699,1.090401530265808,106234
1972-06-26,7.284374237060547,7.284374237060547,7.195418834686279,7.195418834686279,1.079429030418396,74617
1972-06-27,7.195418834686279,7.215187072753906,7.195418834686279,7.215187072753906,1.0823942422866821,118881
1972-06-28,7.205303192138672,7.205303192138672,7.136116027832031,7.1558837890625,1.0734986066818237,241556
1972-06-29,7.136116027832031,7.136116027832031,7.106464862823486,7.106464862823486,1.0660849809646606,51852
1972-06-30,7.106464862823486,7.1558837890625,7.096580982208252,7.136116027832031,1.0705331563949585,322497
1972-07-03,7.136116027832031,7.165768146514893,7.116349220275879,7.145999908447266,1.0720155239105225,27823
1972-07-05,7.145999908447266,7.205303192138672,7.126233100891113,7.195418834686279,1.079429030418396,58176
1972-07-06,7.244838237762451,7.323908805847168,7.244838237762451,7.274489879608154,1.0912917852401733,189704
1972-07-07,7.274489879608154,7.294257164001465,7.26460599899292,7.26460599899292,1.0898083448410034,190969
